word_s	pos_s	word_d	pos_d	rule_id	der_type
вилы	noun	вилка	noun	rule397(noun + к(а) -> noun)	SFX
зуб	noun	зубец	noun	rule401(noun + ец -> noun)	SFX
сердце	noun	сердечник	noun	rule401(noun + ник -> noun)	SFX
затылок	noun	затыльник	noun	rule401(noun + ник -> noun)	SFX
горло	noun	горловина	noun	rule401(noun + овин(а) -> noun)	SFX
котёл	noun	котловина	noun	rule401(noun + овин(а) -> noun)	SFX
сердце	noun	сердцевина	noun	rule401(noun + овин(а) -> noun)	SFX
кожа	noun	кожура	noun	rule401(noun + ур(а) -> noun)	SFX
снег	noun	снежура	noun	rule401(noun + ур(а) -> noun)	SFX
отец	noun	отчим	noun	rule401(noun + им -> noun)	SFX
мать	noun	мачеха	noun	rule401(noun + ех(а) -> noun)	SFX
дубина	noun	дубьё	noun	rule402(noun + ьj(ё) -> noun)	SFX
психика	noun	психоз	noun	rule403(noun + н(я) -> noun)	SFX
невро-	noun	невроз	noun	rule403(noun + н(я) -> noun)	SFX
администратор	noun	администрация	noun	rule404(noun + иj(а)/ериj(а) -> noun)	SFX
комсомолец	noun	комсомолия	noun	rule404(noun + иj(а)/ериj(а) -> noun)	SFX
буржуа	noun	буржуазия	noun	rule404(noun + иj(а)/ериj(а) -> noun)	SFX
жандарм	noun	жандармерия	noun	rule404(noun + иj(а)/ериj(а) -> noun)	SFX
машина	noun	машинерия	noun	rule404(noun + иj(а)/ериj(а) -> noun)	SFX
аппарат	noun	аппаратура	noun	rule407(noun + ур(а)/атур(а) -> noun)	SFX
арка	noun	аркатура	noun	rule407(noun + ур(а)/атур(а) -> noun)	SFX
мускул	noun	мускулатура	noun	rule407(noun + ур(а)/атур(а) -> noun)	SFX
клавиш	noun	клавиатура	noun	rule407(noun + ур(а)/атур(а) -> noun)	SFX
партия	noun	партитура	noun	rule407(noun + ур(а)/атур(а) -> noun)	SFX
арка	noun	аркада	noun	rule407(noun + ад(а) -> noun)	SFX
колонна	noun	колоннада	noun	rule407(noun + ад(а) -> noun)	SFX
лист	noun	листва	noun	rule407(noun + в(а) -> noun)	SFX
брат	noun	братва	noun	rule407(noun + в(а) -> noun)	SFX
татары	noun	татарва	noun	rule407(noun + в(а) -> noun)	SFX
пацан	noun	пацанва	noun	rule407(noun + в(а) -> noun)	SFX
мошка	noun	мошкара	noun	rule407(noun + ар(а) -> noun)	SFX
дети	noun	детвора	noun	rule407(noun + вор(а) -> noun)	SFX
пролетарий	noun	пролетариат	noun	rule407(noun + ат -> noun)	SFX
генерал	noun	генералитет	noun	rule407(noun + итет -> noun)	SFX
инструмент	noun	инструментарий	noun	rule407(noun + арий -> noun)	SFX
кедр	noun	кедрач	noun	rule407(noun + ач -> noun)	SFX
лёд	noun	ледышка	noun	rule410(noun + к(а) -> noun)	SFX
медь	noun	медяшка	noun	rule410(noun + к(а) -> noun)	SFX
крупа	noun	крупица	noun	rule411(noun + иц(а) -> noun)	SFX
мел	noun	мелок	noun	rule411(noun + ок -> noun)	SFX
железо	noun	железяка	noun	rule411(noun + |а|к(а) -> noun)	SFX
кол	noun	колышек	noun	rule413(noun + ок/ик/чик -> noun)	SFX
клин	noun	клинышек	noun	rule413(noun + ок/ик/чик -> noun)	SFX
воробей	noun	воробышек	noun	rule413(noun + ок/ик/чик -> noun)	SFX
край	noun	краешек	noun	rule413(noun + ок/ик/чик -> noun)	SFX
кум	noun	куманёк	noun	rule413(noun + ок/ик/чик -> noun)	SFX
муж	noun	муженёк	noun	rule413(noun + ок/ик/чик -> noun)	SFX
кофе	noun	кофеёк	noun	rule413(noun + ок/ик/чик -> noun)	SFX
тень	noun	тенёк	noun	rule413(noun + ок/ик/чик -> noun)	SFX
оладья	noun	оладышек	noun	rule413(noun + ок/ик/чик -> noun)	SFX
оладья	noun	оладышка	noun	rule413(noun + ок/ик/чик -> noun)	SFX
дети	noun	детки	noun	rule415(noun + к(а)/очк(а) -> noun)	SFX
ножницы	noun	ножнички	noun	rule415(noun + к(а)/очк(а) -> noun)	SFX
сливки	noun	сливочки	noun	rule415(noun + к(а)/очк(а) -> noun)	SFX
кудри	noun	кудерьки	noun	rule415(noun + к(а)/очк(а) -> noun)	SFX
санки	noun	саночки	noun	rule415(noun + к(а)/очк(а) -> noun)	SFX
портки	noun	порточки	noun	rule415(noun + к(а)/очк(а) -> noun)	SFX
дочь	noun	дочурка	noun	rule415(noun + к(а)/очк(а) -> noun)	SFX
печь	noun	печурка	noun	rule415(noun + к(а)/очк(а) -> noun)	SFX
девочка	noun	девчурка	noun	rule415(noun + к(а)/очк(а) -> noun)	SFX
кудри	noun	кудряшка	noun	rule415(noun + к(а)/очк(а) -> noun)	SFX
морда	noun	мордашка	noun	rule415(noun + к(а)/очк(а) -> noun)	SFX
рюмка	noun	рюмашка	noun	rule415(noun + к(а)/очк(а) -> noun)	SFX
конь	noun	коняшка	noun	rule415(noun + к(а)/очк(а) -> noun)	SFX
дурак	noun	дурашка	noun	rule415(noun + к(а)/очк(а) -> noun)	SFX
тропа	noun	тропинка	noun	rule415(noun + к(а)/очк(а) -> noun)	SFX
слеза	noun	слезинка	noun	rule415(noun + к(а)/очк(а) -> noun)	SFX
заноза	noun	занозинка	noun	rule415(noun + к(а)/очк(а) -> noun)	SFX
ведомость	noun	ведомостичка	noun	rule415(noun + к(а)/очк(а) -> noun)	SFX
рапорт	noun	рапортичка	noun	rule415(noun + к(а)/очк(а) -> noun)	SFX
доска	noun	дощечка	noun	rule415(noun + к(а)/очк(а) -> noun)	SFX
шуба	noun	шубейка	noun	rule415(noun + к(а)/очк(а) -> noun)	SFX
весть	noun	вестийка	noun	rule415(noun + к(а)/очк(а) -> noun)	SFX
плотва	noun	плотица	noun	rule416(noun + иц(а)/ц(а) -> noun)	SFX
сени	noun	сенцы	noun	rule416(noun + иц(а)/ц(а) -> noun)	SFX
лыжи	noun	лыжицы	noun	rule416(noun + иц(а)/ц(а) -> noun)	SFX
щи	noun	щец	noun	rule416(noun + иц(а)/ц(а) -> noun)	SFX
дрова	noun	дровец	noun	rule416(noun + иц(а)/ц(а) -> noun)	SFX
перила	noun	перильца	noun	rule417(noun + ц(о)/ец(о) -> noun)	SFX
ворота	noun	воротца	noun	rule417(noun + ц(о)/ец(о) -> noun)	SFX
пальто	noun	пальтецо	noun	rule417(noun + ц(о)/ец(о) -> noun)	SFX
колесо	noun	колесико	noun	rule418(noun + к(о)/ышк(о)/ечк(о) -> noun)	SFX
лицо	noun	личико	noun	rule418(noun + к(о)/ышк(о)/ечк(о) -> noun)	SFX
плечо	noun	плечико	noun	rule418(noun + к(о)/ышк(о)/ечк(о) -> noun)	SFX
дитяти	noun	дитятко	noun	rule418(noun + к(о)/ышк(о)/ечк(о) -> noun)	SFX
яйцо	noun	яичко	noun	rule418(noun + к(о)/ышк(о)/ечк(о) -> noun)	SFX
мальчик	noun	мальчишка	noun	rule419(noun + ишк(а) -> noun)	SFX
пальто	noun	пальтишко	noun	rule419(noun + ишк(а) -> noun)	SFX
воробей	noun	воробушек	noun	rule420(noun + ушк(а)/ушк(о) -> noun)	SFX
соловей	noun	соловушек	noun	rule420(noun + ушк(а)/ушк(о) -> noun)	SFX
камень	noun	камушек	noun	rule420(noun + ушк(а)/ушк(о) -> noun)	SFX
хлеб	noun	хлебушек	noun	rule420(noun + ушк(а)/ушк(о) -> noun)	SFX
хлев	noun	хлевушек	noun	rule420(noun + ушк(а)/ушк(о) -> noun)	SFX
хлев	noun	хлевушок	noun	rule420(noun + ушк(а)/ушк(о) -> noun)	SFX
оладья	noun	оладушек	noun	rule420(noun + ушк(а)/ушк(о) -> noun)	SFX
церковь	noun	церквушка	noun	rule420(noun + ушк(а)/ушк(о) -> noun)	SFX
деревня	noun	деревушка	noun	rule420(noun + ушк(а)/ушк(о) -> noun)	SFX
девочка	noun	девчушка	noun	rule420(noun + ушк(а)/ушк(о) -> noun)	SFX
пальто	noun	пальтушка	noun	rule420(noun + ушк(а)/ушк(о) -> noun)	SFX
Бог	noun	Боженька	noun	rule422(noun + оньк(а) -> noun)	SFX
заяц	noun	заинька	noun	rule422(noun + оньк(а) -> noun)	SFX
пай	noun	паинька	noun	rule422(noun + оньк(а) -> noun)	SFX
Лиза	noun	Лизанька	noun	rule422(noun + оньк(а) -> noun)	SFX
полоса	noun	полосынька	noun	rule422(noun + оньк(а) -> noun)	SFX
коса	noun	косынька	noun	rule422(noun + оньк(а) -> noun)	SFX
смерть	noun	смертынька	noun	rule422(noun + оньк(а) -> noun)	SFX
смерть	noun	смертонька	noun	rule422(noun + оньк(а) -> noun)	SFX
девочка	noun	девонька	noun	rule422(noun + оньк(а) -> noun)	SFX
Андрей	noun	Андрюша	noun	rule426(noun + ул(я)/ун(я)/ус(я)/уш(а) -> noun)	SFX
Даша	noun	Дашура	noun	rule426(noun + ул(я)/ун(я)/ус(я)/уш(а) -> noun)	SFX
Саша	noun	Сашура	noun	rule426(noun + ул(я)/ун(я)/ус(я)/уш(а) -> noun)	SFX
Катя	noun	Катюра	noun	rule426(noun + ул(я)/ун(я)/ус(я)/уш(а) -> noun)	SFX
Аня	noun	Анюта	noun	rule426(noun + ул(я)/ун(я)/ус(я)/уш(а) -> noun)	SFX
Марфа	noun	Марфута	noun	rule426(noun + ул(я)/ун(я)/ус(я)/уш(а) -> noun)	SFX
Вася	noun	Васюта	noun	rule426(noun + ул(я)/ун(я)/ус(я)/уш(а) -> noun)	SFX
деньги	noun	деньжата	noun	rule428(noun + онок -> noun)	SFX
стихи	noun	стишата	noun	rule428(noun + онок -> noun)	SFX
бочка	noun	бочонок	noun	rule428(noun + онок -> noun)	SFX
Александр	noun	Алик	noun	rule429(noun + ик/ок/ук -> noun)	SFX
Алексей	noun	Алик	noun	rule429(noun + ик/ок/ук -> noun)	SFX
Владимир	noun	Владик	noun	rule429(noun + ик/ок/ук -> noun)	SFX
Артур	noun	Артик	noun	rule429(noun + ик/ок/ук -> noun)	SFX
Станислав	noun	Стасик	noun	rule429(noun + ик/ок/ук -> noun)	SFX
сигара	noun	сигарета	noun	rule430(noun + етт(а) -> noun)	SFX
статуя	noun	статуэтка	noun	rule430(noun + етт(а) -> noun)	SFX
вагон	noun	вагонетка	noun	rule430(noun + етт(а) -> noun)	SFX
кусок	noun	кусина	noun	rule431(noun + ин(а) -> noun)	SFX
штука	noun	штуковина	noun	rule433(noun + ин(а) -> noun)	SFX
картофель	noun	картошка	noun	rule434(noun + к(а) -> noun)	SFX
каналья	noun	канашка	noun	rule434(noun + к(а) -> noun)	SFX
первоклассник	noun	первоклашка	noun	rule434(noun + к(а) -> noun)	SFX
кепи	noun	кепка	noun	rule434(noun + к(а) -> noun)	SFX
караульная	noun	караулка	noun	rule434(noun + к(а) -> noun)	SFX
Валерий	noun	Валерка	noun	rule434(noun + к(а) -> noun)	SFX
середина	noun	серёдка	noun	rule434(noun + к(а) -> noun)	SFX
гречиха	noun	гречка	noun	rule434(noun + к(а) -> noun)	SFX
ветвь	noun	ветка	noun	rule434(noun + к(а) -> noun)	SFX
заяц	noun	зайка	noun	rule434(noun + к(а) -> noun)	SFX
попугай	noun	попка	noun	rule434(noun + к(а) -> noun)	SFX
ель	noun	ёлка	noun	rule434(noun + к(а) -> noun)	SFX
бандит	noun	бандюга	noun	rule435(noun + аг(а)/уг(а) -> noun)	SFX
пьяница	noun	пьянчуга	noun	rule435(noun + аг(а)/уг(а) -> noun)	SFX
сердечный	noun	сердяга	noun	rule435(noun + аг(а)/уг(а) -> noun)	SFX
общежитие	noun	общага	noun	rule435(noun + аг(а)/уг(а) -> noun)	SFX
шурин	noun	шуряга	noun	rule435(noun + аг(а)/уг(а) -> noun)	SFX
птица	noun	птаха	noun	rule437(noun + ух(а)/ах(а)/ёх(а) -> noun)	SFX
субъект	noun	субчик	noun	rule439(noun + ик/ник -> noun)	SFX
шизофреник	noun	шизик	noun	rule439(noun + ик/ник -> noun)	SFX
тунеядец	noun	туник	noun	rule439(noun + ик/ник -> noun)	SFX
велосипед	noun	велик	noun	rule439(noun + ик/ник -> noun)	SFX
телевизор	noun	телик	noun	rule439(noun + ик/ник -> noun)	SFX
мультфильм	noun	мультик	noun	rule439(noun + ик/ник -> noun)	SFX
манипулятор	noun	маник	noun	rule439(noun + ик/ник -> noun)	SFX
уж	noun	ужак	noun	rule440(noun + ак -> noun)	SFX
червь	noun	червяк	noun	rule440(noun + ак -> noun)	SFX
леший	noun	лешак	noun	rule440(noun + ак -> noun)	SFX
слизень	noun	слизняк	noun	rule440(noun + ак -> noun)	SFX
пискля	noun	пискляк	noun	rule440(noun + ак -> noun)	SFX
чурбан	noun	чурбак	noun	rule440(noun + ак -> noun)	SFX
шурин	noun	шуряк	noun	rule440(noun + ак -> noun)	SFX
чирей	noun	чиряк	noun	rule440(noun + ак -> noun)	SFX
муравей	noun	мураш	noun	rule440(noun + аш -> noun)	SFX
племянник	noun	племяш	noun	rule440(noun + аш -> noun)	SFX
целковый	noun	целкаш	noun	rule440(noun + аш -> noun)	SFX
алкоголик	noun	алкаш	noun	rule440(noun + аш -> noun)	SFX
старик	noun	старикан	noun	rule440(noun + ан/лан/уган -> noun)	SFX
мужик	noun	мужлан	noun	rule440(noun + ан/лан/уган -> noun)	SFX
мальчик	noun	мальчуган	noun	rule440(noun + ан/лан/уган -> noun)	SFX
плеть	noun	плетюган	noun	rule440(noun + ан/лан/уган -> noun)	SFX
шельма	noun	шельмец	noun	rule440(noun + ец -> noun)	SFX
стерва	noun	стервец	noun	rule440(noun + ец -> noun)	SFX
скука	noun	скукота	noun	rule440(noun + от(а) -> noun)	SFX
смех	noun	смехота	noun	rule440(noun + от(а) -> noun)	SFX
срам	noun	срамота	noun	rule440(noun + от(а) -> noun)	SFX
пехота	noun	пехтура	noun	rule440(noun + ур(а) -> noun)	SFX
немец	noun	немчура	noun	rule440(noun + ур(а) -> noun)	SFX
водка	noun	водяра	noun	rule440(noun + яр(а) -> noun)	SFX
культя	noun	култышка	noun	rule440(noun + ышк(а) -> noun)	SFX
стыд	noun	стыдоба	noun	rule440(noun + об(а) -> noun)	SFX
ерунда	noun	ерундистика	noun	rule440(noun + истик(а) -> noun)	SFX
дурак	noun	дуралей	noun	rule440(noun + алей -> noun)	SFX
дрянь	noun	дрянцо	noun	rule440(noun + ц(о) -> noun)	SFX
больший	adj	большевик	noun	rule285(adj + ик/ник/евик -> noun)	SFX
меньший	adj	меньшевик	noun	rule285(adj + ик/ник/евик -> noun)	SFX
средний	adj	средневик	noun	rule285(adj + ик/ник/евик -> noun)	SFX
постепенный	adj	постепеновец	noun	rule287(adj + ец/евец/авец -> noun)	SFX
скверный	adj	сквернавец	noun	rule287(adj + ец/евец/авец -> noun)	SFX
мерзкий	adj	мерзавец	noun	rule287(adj + ец/евец/авец -> noun)	SFX
красивый	adj	красавец	noun	rule287(adj + ец/евец/авец -> noun)	SFX
пришлый	adj	пришелец	noun	rule287(adj + ец/евец/авец -> noun)	SFX
ручной	adj	ручнист	noun	rule289(adj + ист -> noun)	SFX
греческий	adj	грецизм	noun	rule290(adj + изм -> noun)	SFX
смелый	adj	смельчак	noun	rule291(adj + ак/чак -> noun)	SFX
веселый	adj	весельчак	noun	rule291(adj + ак/чак -> noun)	SFX
зеленый	adj	зеленчак	noun	rule291(adj + ак/чак -> noun)	SFX
новый	adj	новинка	noun	rule293(adj + к(а)/ушк(а)/ашк(а)/анк(а)/инк(а)/овк(а)/лк(а)/ловк(а)/шк(а) -> noun)	SFX
первый	adj	первинка	noun	rule293(adj + к(а)/ушк(а)/ашк(а)/анк(а)/инк(а)/овк(а)/лк(а)/ловк(а)/шк(а) -> noun)	SFX
глубокий	adj	глубинка	noun	rule293(adj + к(а)/ушк(а)/ашк(а)/анк(а)/инк(а)/овк(а)/лк(а)/ловк(а)/шк(а) -> noun)	SFX
майский	adj	маевка	noun	rule293(adj + к(а)/ушк(а)/ашк(а)/анк(а)/инк(а)/овк(а)/лк(а)/ловк(а)/шк(а) -> noun)	SFX
полынный	adj	полыновка	noun	rule293(adj + к(а)/ушк(а)/ашк(а)/анк(а)/инк(а)/овк(а)/лк(а)/ловк(а)/шк(а) -> noun)	SFX
стенный	adj	стенновка	noun	rule293(adj + к(а)/ушк(а)/ашк(а)/анк(а)/инк(а)/овк(а)/лк(а)/ловк(а)/шк(а) -> noun)	SFX
специальный	adj	спецовка	noun	rule293(adj + к(а)/ушк(а)/ашк(а)/анк(а)/инк(а)/овк(а)/лк(а)/ловк(а)/шк(а) -> noun)	SFX
красивый	adj	красотка	noun	rule293(adj + к(а)/ушк(а)/ашк(а)/анк(а)/инк(а)/овк(а)/лк(а)/ловк(а)/шк(а) -> noun)	SFX
маленький	adj	малютка	noun	rule293(adj + к(а)/ушк(а)/ашк(а)/анк(а)/инк(а)/овк(а)/лк(а)/ловк(а)/шк(а) -> noun)	SFX
маленький	adj	малявка	noun	rule293(adj + к(а)/ушк(а)/ашк(а)/анк(а)/инк(а)/овк(а)/лк(а)/ловк(а)/шк(а) -> noun)	SFX
синий	adj	синька	noun	rule293(adj + к(а)/ушк(а)/ашк(а)/анк(а)/инк(а)/овк(а)/лк(а)/ловк(а)/шк(а) -> noun)	SFX
светлый	adj	светёлка	noun	rule293(adj + к(а)/ушк(а)/ашк(а)/анк(а)/инк(а)/овк(а)/лк(а)/ловк(а)/шк(а) -> noun)	SFX
нежный	adj	неженка	noun	rule293(adj + к(а)/ушк(а)/ашк(а)/анк(а)/инк(а)/овк(а)/лк(а)/ловк(а)/шк(а) -> noun)	SFX
газированный	adj	газировка	noun	rule293(adj + к(а)/ушк(а)/ашк(а)/анк(а)/инк(а)/овк(а)/лк(а)/ловк(а)/шк(а) -> noun)	SFX
нержавеющий	adj	нержавейка	noun	rule293(adj + к(а)/ушк(а)/ашк(а)/анк(а)/инк(а)/овк(а)/лк(а)/ловк(а)/шк(а) -> noun)	SFX
копировальный	adj	копирка	noun	rule293(adj + к(а)/ушк(а)/ашк(а)/анк(а)/инк(а)/овк(а)/лк(а)/ловк(а)/шк(а) -> noun)	SFX
полуторатонный	adj	полуторка	noun	rule293(adj + к(а)/ушк(а)/ашк(а)/анк(а)/инк(а)/овк(а)/лк(а)/ловк(а)/шк(а) -> noun)	SFX
заграничный	adj	загранка	noun	rule293(adj + к(а)/ушк(а)/ашк(а)/анк(а)/инк(а)/овк(а)/лк(а)/ловк(а)/шк(а) -> noun)	SFX
агитационный	adj	агитка	noun	rule293(adj + к(а)/ушк(а)/ашк(а)/анк(а)/инк(а)/овк(а)/лк(а)/ловк(а)/шк(а) -> noun)	SFX
копченый	adj	копчушка	noun	rule293(adj + к(а)/ушк(а)/ашк(а)/анк(а)/инк(а)/овк(а)/лк(а)/ловк(а)/шк(а) -> noun)	SFX
клейкий	adj	клейковина	noun	rule294(adj + ин(а) -> noun)	SFX
дикий	adj	диковина	noun	rule294(adj + ин(а) -> noun)	SFX
редкий	adj	редина	noun	rule294(adj + ин(а) -> noun)	SFX
напрасный	adj	напраслина	noun	rule294(adj + ин(а) -> noun)	SFX
чужой	adj	чужбина	noun	rule294(adj + ин(а) -> noun)	SFX
ржавый	adj	ржавчина	noun	rule294(adj + ин(а) -> noun)	SFX
горький	adj	горчица	noun	rule296(adj + иц(а) -> noun)	SFX
симпатичный	adj	симпатяга	noun	rule299(adj + |а|г(а) -> noun)	SFX
гадкий	adj	гадюка	noun	rule301(adj + |у|к(а) -> noun)	SFX
мягкий	adj	мякиш	noun	rule303(adj + иш -> noun)	SFX
божий	adj	божество	noun	rule309(adj + ств(о)/еств(о)/шеств(о) -> noun)	SFX
воинский	adj	воинство	noun	rule309(adj + ств(о)/еств(о)/шеств(о) -> noun)	SFX
духовный	adj	духовенство	noun	rule309(adj + ств(о)/еств(о)/шеств(о) -> noun)	SFX
издательский	adj	издательство	noun	rule309(adj + ств(о)/еств(о)/шеств(о) -> noun)	SFX
пароходный	adj	пароходство	noun	rule309(adj + ств(о)/еств(о)/шеств(о) -> noun)	SFX
лакомный	adj	лакомство	noun	rule309(adj + ств(о)/еств(о)/шеств(о) -> noun)	SFX
казначейский	adj	казначейство	noun	rule309(adj + ств(о)/еств(о)/шеств(о) -> noun)	SFX
общий	adj	общество	noun	rule309(adj + ств(о)/еств(о)/шеств(о) -> noun)	SFX
отеческий	adj	отечество	noun	rule309(adj + ств(о)/еств(о)/шеств(о) -> noun)	SFX
ругательный	adj	ругательство	noun	rule309(adj + ств(о)/еств(о)/шеств(о) -> noun)	SFX
семейный	adj	семейство	noun	rule309(adj + ств(о)/еств(о)/шеств(о) -> noun)	SFX
свой	adj	свойство	noun	rule309(adj + ств(о)/еств(о)/шеств(о) -> noun)	SFX
новый	adj	новшество	noun	rule309(adj + ств(о)/еств(о)/шеств(о) -> noun)	SFX
личный	adj	личность	noun	rule310(adj + ость/ность -> noun)	SFX
окрестный	adj	окрестность	noun	rule310(adj + ость/ность -> noun)	SFX
окружный	adj	окружность	noun	rule310(adj + ость/ность -> noun)	SFX
внутренний	adj	внутренность	noun	rule310(adj + ость/ность -> noun)	SFX
внешний	adj	внешность	noun	rule310(adj + ость/ность -> noun)	SFX
наружный	adj	наружность	noun	rule310(adj + ость/ность -> noun)	SFX
растительный	adj	растительность	noun	rule310(adj + ость/ность -> noun)	SFX
живой	adj	живность	noun	rule310(adj + ость/ность -> noun)	SFX
внутренний	adj	внутренность	noun	rule310(adj + ость/ность -> noun)	SFX
великий	adj	великан	noun	rule314(adj + ан/иян -> noun)	SFX
грубый	adj	грубиян	noun	rule314(adj + ан/иян -> noun)	SFX
буйный	adj	буян	noun	rule314(adj + ан/иян -> noun)	SFX
чужой	adj	чужанин	noun	rule314(adj + анин -> noun)	SFX
латинский	adj	латинянин	noun	rule314(adj + анин -> noun)	SFX
кислый	adj	кисляй	noun	rule314(adj + |а|й -> noun)	SFX
негодный	adj	негодяй	noun	rule314(adj + |а|й -> noun)	SFX
скупой	adj	скупердяй	noun	rule314(adj + |а|й -> noun)	SFX
левый	adj	левша	noun	rule314(adj + ш(а) -> noun)	SFX
правый	adj	правша	noun	rule314(adj + ш(а) -> noun)	SFX
святой	adj	святоша	noun	rule314(adj + ош(а) -> noun)	SFX
первый	adj	первенец	noun	rule314(adj + енец -> noun)	SFX
молодой	adj	младенец	noun	rule314(adj + енец -> noun)	SFX
жадный	adj	жадоба	noun	rule314(adj + об(а) -> noun)	SFX
частый	adj	чащоба	noun	rule314(adj + об(а) -> noun)	SFX
круглый	adj	кругляш	noun	rule314(adj + аш -> noun)	SFX
легавый	adj	легаш	noun	rule314(adj + аш -> noun)	SFX
дикий	adj	дикарь	noun	rule314(adj + арь -> noun)	SFX
глухой	adj	глухарь	noun	rule314(adj + арь -> noun)	SFX
сизый	adj	сизарь	noun	rule314(adj + арь -> noun)	SFX
сухой	adj	сухарь	noun	rule314(adj + арь -> noun)	SFX
толстый	adj	толстун	noun	rule314(adj + ун -> noun)	SFX
слепой	adj	слепун	noun	rule314(adj + ун -> noun)	SFX
вещий	adj	вещун	noun	rule314(adj + ун -> noun)	SFX
молодой	adj	молодняк	noun	rule314(adj + няк -> noun)	SFX
сухой	adj	сушняк	noun	rule314(adj + няк -> noun)	SFX
глухой	adj	глушняк	noun	rule314(adj + няк -> noun)	SFX
редкий	adj	редняк	noun	rule314(adj + няк -> noun)	SFX
жидкий	adj	жидняк	noun	rule314(adj + няк -> noun)	SFX
молодой	adj	молодёжь	noun	rule314(adj + ёжь -> noun)	SFX
холостой	adj	холостёжь	noun	rule314(adj + ёжь -> noun)	SFX
пестрый	adj	пестрядь	noun	rule314(adj + ядь -> noun)	SFX
черный	adj	чернядь	noun	rule314(adj + ядь -> noun)	SFX
мокрый	adj	мокрядь	noun	rule314(adj + ядь -> noun)	SFX
святой	adj	святыня	noun	rule314(adj + |и|н(я) -> noun)	SFX
пустой	adj	пустыня	noun	rule314(adj + |и|н(я) -> noun)	SFX
твердый	adj	твердыня	noun	rule314(adj + |и|н(я) -> noun)	SFX
острый	adj	острота	noun	rule314(adj + от(а) -> noun)	SFX
мокрый	adj	мокрота	noun	rule314(adj + от(а) -> noun)	SFX
пеший	adj	пехота	noun	rule314(adj + от(а) -> noun)	SFX
святой	adj	святки	noun	rule314(adj + к(и) -> noun)	SFX
последний	adj	последки	noun	rule314(adj + к(и) -> noun)	SFX
смирный	adj	смирёна	noun	rule314(adj + ён(а) -> noun)	SFX
тихий	adj	тихоня	noun	rule314(adj + он(я) -> noun)	SFX
нескладный	adj	нескладёха	noun	rule314(adj + |о|х(а) -> noun)	SFX
здоровый	adj	здоровила	noun	rule314(adj + ил(а) -> noun)	SFX
милый	adj	милаша	noun	rule314(adj + аш(а) -> noun)	SFX
богатый	adj	богатей	noun	rule314(adj + ей -> noun)	SFX
новый	adj	новатор	noun	rule314(adj + атор -> noun)	SFX
аграрный	adj	аграрий	noun	rule314(adj + ий -> noun)	SFX
мягкий	adj	мякоть	noun	rule314(adj + оть -> noun)	SFX
жидкий	adj	жидель	noun	rule314(adj + ель -> noun)	SFX
пустой	adj	пустырь	noun	rule314(adj + ырь -> noun)	SFX
пустой	adj	пустошь	noun	rule314(adj + ошь -> noun)	SFX
отчий	adj	отчизна	noun	rule314(adj + изн(а) -> noun)	SFX
святой	adj	святцы	noun	rule314(adj + ц(ы) -> noun)	SFX
сороковой	adj	сороковины	noun	rule314(adj + ин(ы) -> noun)	SFX
сладкий	adj	сласть	noun	rule314(adj + ть -> noun)	SFX
новый	adj	новация	noun	rule314(adj + ациj(а) -> noun)	SFX
голый	adj	голытьба	noun	rule314(adj + ытьб(а) -> noun)	SFX
готовность	adj	супоросность	noun	rule315(adj + ость/ность -> noun)	SFX
тяжелый	adj	тяжесть	noun	rule315(adj + ость/ность -> noun)	SFX
тяжелый	adj	тягость	noun	rule315(adj + ость/ность -> noun)	SFX
скудный	adj	скудость	noun	rule315(adj + ость/ность -> noun)	SFX
больший	adj	большинство	noun	rule317(adj + ств(о)/еств(о)/инств(о) -> noun)	SFX
меньший	adj	меньшинство	noun	rule317(adj + ств(о)/еств(о)/инств(о) -> noun)	SFX
старший	adj	старшинство	noun	rule317(adj + ств(о)/еств(о)/инств(о) -> noun)	SFX
первый	adj	первенство	noun	rule317(adj + ств(о)/еств(о)/инств(о) -> noun)	SFX
широкий	adj	широта	noun	rule322(adj + от(а) -> noun)	SFX
высокий	adj	высота	noun	rule322(adj + от(а) -> noun)	SFX
красивый	adj	красота	noun	rule322(adj + от(а) -> noun)	SFX
тяжкий	adj	тягота	noun	rule322(adj + от(а) -> noun)	SFX
душный	adj	духота	noun	rule322(adj + от(а) -> noun)	SFX
мелкий	adj	мелкота	noun	rule322(adj + от(а) -> noun)	SFX
поздний	adj	позднота	noun	rule322(adj + от(а) -> noun)	SFX
дорогой	adj	дороговизна	noun	rule323(adj + изн(а)/овизн(а) -> noun)	SFX
горький	adj	горчинка	noun	rule325(adj + инк(а) -> noun)	SFX
синий	adj	синева	noun	rule327(adj + ев(а) -> noun)	SFX
черный	adj	чернева	noun	rule327(adj + ев(а) -> noun)	SFX
коричневый	adj	коричнева	noun	rule327(adj + ев(а) -> noun)	SFX
теплый	adj	теплынь	noun	rule327(adj + ынь -> noun)	SFX
светлый	adj	светлынь	noun	rule327(adj + ынь -> noun)	SFX
жаркий	adj	жарынь	noun	rule327(adj + ынь -> noun)	SFX
злой	adj	злоба	noun	rule327(adj + об(а) -> noun)	SFX
худой	adj	худобa	noun	rule327(adj + об(а) -> noun)	SFX
нейтральный	adj	нейтралитет	noun	rule327(adj + итет -> noun)	SFX
суверенный	adj	суверенитет	noun	rule327(adj + итет -> noun)	SFX
квадратный	adj	квадратура	noun	rule327(adj + ур(а)/атур(а) -> noun)	SFX
