word,accent,gram,infltype,label,forms
взлохматиться,7,св,4,,
взлохмачивать,7,нсв,1,,
взлохмачиваться,7,нсв,1,,
взлупцевать,9,св,2,,
взмаливаться,4,нсв,1,,
взманивать,4,нсв,1,,
взманить,6,св,4,,
взманить,6,св,4,,
взмахивать,4,нсвнп,1,,
взмахнуть,7,свнп,3,,
взмачивать,4,нсв,1,,
взмащивать,4,нсв,1,,
взмащиваться,4,нсв,1,,
взмести,7,св,7,,
взметать,6,нсв,1,,
взметать,6,св,6,,
взметнуть,7,св,3,,
взметнуться,7,св,3,,
взметывать,"4,4",нсв,1,,
взметываться,"4,4",нсв,1,,
взмокать,6,нсвнп,1,,
взмокнуть,4,свнп,3,,
взмолиться,6,св,4,,
взмостить,7,св,4,,
взмоститься,7,св,4,,
взмочить,6,св,4,,
взмутить,6,св,4,,
взмутить,6,св,4,,
взмутиться,6,св,4,,
взмутиться,6,св,4,,
взмучивать,4,нсв,1,,
взмывать,6,нсвнп,1,,
взмыливать,4,нсв,1,,
взмыливаться,4,нсв,1,,
взмылить,4,св,4,,
взмылиться,4,св,4,,
взмыть,4,свнп,12,,
взнести,7,св,7,,
взнестись,7,св,7,,
взносить,6,нсв,4,,
взноситься,6,нсв,4,,
взнуздать,7,св,1,,
взнуздывать,4,нсв,1,,
взобраться,6,св,6,,
взодрать,6,св,6,,
взодраться,6,св,6,,
взопреть,6,свнп,1,,
взорвать,6,св,6,,
взорваться,6,св,6,,
взрастать,7,нсвнп,1,,
взрасти,7,свнп,7,(-ст-),
взрастить,7,св,4,,
взращивать,4,нсв,1,,
взревновать,9,св,2,,
взрезать,4,св,6,,
взрезать,6,нсв,1,,
взрезывать,4,нсв,1,,
взрослеть,7,нсвнп,1,,
взрослить,7,нсв,4,,
взрывать,6,нсв,1,,
взрывать,6,нсв,1,,
взрываться,6,нсв,1,,
взрыдать,6,свнп,1,,
взрыть,4,св,12,,
взрыхлить,7,св,4,,
взрыхлять,7,нсв,1,,
взъедаться,6,нсв,1,,
взъезжать,7,нсвнп,1,,
взъерепенить,8,св,4,,
взъерепениться,8,св,4,,
взъерошивать,6,нсв,1,,
взъерошиваться,6,нсв,1,,
взъерошить,6,св,4,,
взъерошиться,6,св,4,,
взъершить,7,св,4,,
взъярить,6,св,4,,
взъяриться,6,св,4,,
взывать,5,нсвнп,1,,
взыграть,6,свнп,1,,
взыграться,6,св,1,,
взыскать,6,св,6,,
взыскаться,6,св,6,,
взыскивать,3,нсв,1,,
взыскиваться,3,нсв,1,,
взяточничать,3,нсвнп,1,,
взять,3,св,14,,
взяться,3,св,14,,
вибрировать,5,нсвнп,2,,
видать,4,нсв,1,,
видаться,4,нсв,1,,
видеть,2,нсв,5,,
видеться,2,нсв,5,,
виднеться,5,нсв,1,,
видоизменить,10,св,4,,
видоизмениться,10,св,4,,
видоизменять,10,нсв,1,,
видоизменяться,10,нсв,1,,
видывать,2,нсв,1,,
визгнуть,2,свнп,3,,
визжать,5,нсвнп,5,,
визировать,4,св-нсв,2,,
визитировать,6,нсвнп,2,,
вильнуть,6,свнп,3,,
вилять,4,нсвнп,1,,
винить,4,нсв,4,,
виниться,4,нсв,4,,
винтить,5,нсв,4,,
винтить,5,нсв,4,,
винтить,5,нсвнп,4,,
винтиться,5,нсв,4,,
винтиться,5,нсв,4,,
винтовать,7,нсв,2,,
виражировать,6,нсвнп,2,,
вирировать,4,св-нсв,2,,
виртуозничать,6,нсвнп,1,,
висеть,4,нсвнп,5,,
виснуть,2,нсвнп,3,,
вистовать,7,нсвнп,2,,
витаминизировать,10,св-нсв,2,,
витать,4,нсвнп,1,,
витийствовать,4,нсвнп,2,,
вить,2,нсв,11,,
виться,2,нсв,11,,
вихлять,5,нсвнп,1,,
вихляться,5,нсв,1,,
вихриться,2,нсв,4,,
вкалывать,3,нсв,1,,
вкалывать,3,нсвнп,1,,
вкалываться,3,нсв,1,,
вкапать,3,св,1,,
вкапнуть,3,св,3,,
вкапывать,3,нсв,1,,
вкапывать,3,нсв,1,,
вкапываться,3,нсв,1,,
вкарабкаться,5,св,1,,
вкарабкиваться,5,нсв,1,,
вкатать,5,св,1,,
вкатить,5,св,4,,
вкатиться,5,св,4,,
вкатывать,3,нсв,1,,
вкатывать,3,нсв,1,,
вкатываться,3,нсв,1,,
вкачать,5,св,1,,
вкачивать,3,нсв,1,,
вкашиваться,3,нсв,1,,
вкидать,5,св,1,,
вкидывать,3,нсв,1,,
вкинуть,3,св,3,,
вкладывать,4,нсв,1,,
вклеивать,4,нсв,1,,
вклеиваться,4,нсв,1,,
вклеить,4,св,4,,
вклеиться,4,св,4,,
вклепать,6,св,1,,
вклепаться,6,св,1,,
вклепывать,"4,4",нсв,1,,
вклепываться,"4,4",нсв,1,,
вклинивать,4,нсв,1,,
вклиниваться,4,нсв,1,,
вклинить,4,св,4,,
вклиниться,4,св,4,,
включать,6,нсв,1,,
включаться,6,нсв,1,,
включить,6,св,4,,
включиться,6,св,4,,
вковать,5,св,2,,
вковывать,3,нсв,1,,
вкогтиться,6,св,4,,
вколачивать,5,нсв,1,,
вколотить,7,св,4,,
вколоть,5,св,10,,
вколоться,5,св,10,,
вкопать,5,св,1,,
вкопаться,5,св,1,(-А-),
вкоренить,7,св,4,,
вкорениться,7,св,4,,
вкоренять,7,нсв,1,,
вкореняться,7,нсв,1,,
вкоситься,5,св,4,,
вкрадываться,4,нсв,1,,
вкраивать,4,нсв,1,,
вкрапить,4,св,4,,
вкрапиться,4,св,4,,
вкрапливать,4,нсв,1,,
вкрапливаться,4,нсв,1,,
вкраплять,7,нсв,1,,
вкрапляться,7,нсв,1,,
вкрасться,4,св,7,(-д-),
вкроить,5,св,4,,
вкрутить,6,св,4,,
вкрутиться,6,св,4,,
вкручивать,4,нсв,1,,
вкручиваться,4,нсв,1,,
вкусить,5,св,4,,
вкушать,5,нсв,1,,
влагать,5,нсв,1,,
владеть,5,нсвнп,1,,
владычествовать,5,нсвнп,2,,
влажнеть,6,нсвнп,1,,
вламываться,3,нсв,1,,
властвовать,3,нсвнп,2,,
влачить,5,нсв,4,,
влачиться,5,нсв,4,,
влезать,5,нсвнп,1,,
влезть,3,свнп,7,,
влепить,5,св,4,,
влепиться,5,св,4,,
влеплять,6,нсв,1,,
влепляться,6,нсв,1,,
влетать,5,нсвнп,1,,
влететь,5,свнп,5,,
влечь,3,нсв,8,,
влечься,3,нсв,8,,
вливать,5,нсв,1,,
вливаться,5,нсв,1,,
влипать,5,нсвнп,1,,
влипнуть,3,свнп,3,,
влить,3,св,11,,
влиться,3,св,11,,
влиять,4,нсвнп,1,,
вложить,5,св,4,,
вложить,5,св,4,,
вломиться,5,св,4,,
влопаться,3,св,1,,
влопываться,3,нсв,1,,
влюбить,5,св,4,,
влюбиться,5,св,4,,
влюблять,6,нсв,1,,
влюбляться,6,нсв,1,,
вляпать,3,св,1,,
вляпаться,3,св,1,,
вляпывать,3,нсв,1,,
вляпываться,3,нсв,1,,
вмазать,3,св,6,,
вмазывать,3,нсв,1,,
вматывать,3,нсв,1,,
вменить,5,св,4,,
вмениться,5,св,4,,
вменять,5,нсв,1,,
вменяться,5,нсв,1,,
вмерзать,6,нсвнп,1,,
вмерзнуть,"3,3",свнп,3,,
вмесить,5,св,4,,
вмести,6,св,7,,
вместить,6,св,4,,
вместиться,6,св,4,,
вметать,5,нсв,1,,
вметать,5,св,1,,
вметнуть,6,св,3,,
вметывать,"3,3",нсв,1,,
вметывать,"3,3",нсв,1,,
вмешать,5,св,1,,
вмешаться,5,св,1,,
вмешивать,3,нсв,1,,
вмешивать,3,нсв,1,,
вмешиваться,3,нсв,1,,
вмещать,5,нсв,1,,
вмещаться,5,нсв,1,,
вминать,5,нсв,1,,
вминаться,5,нсв,1,,
вмонтировать,6,св,2,,
вмораживать,5,нсв,1,,
вморозить,5,св,4,,
вмотать,5,св,1,,
вмуровать,7,св,2,,
вмуровывать,5,нсв,1,,
вмять,3,св,14,(-н-),
вмяться,3,св,14,(-н-),
внедрить,6,св,4,,
внедриться,6,св,4,,
внедрять,6,нсв,1,,
внедряться,6,нсв,1,,
внести,6,св,7,,
внестись,6,св,7,,
вникать,5,нсвнп,1,,
вникнуть,3,свнп,3,,
внимать,5,нсвнп,1,,
внимать,5,нсвнп,6,,
вносить,5,нсв,4,,
вноситься,5,нсв,4,,
внушать,5,нсв,1,,
внушить,5,св,4,,
внюхаться,3,св,1,,
внюхиваться,3,нсв,1,,
внять,3,свнп,14,,
вобрать,5,св,6,,
вобраться,5,св,6,,
вовлекать,7,нсв,1,,
вовлекаться,7,нсв,1,,
вовлечь,5,св,8,,
вовлечься,5,св,8,,
вогнать,5,св,5,,
вогнуть,5,св,3,,
вогнуться,5,св,3,,
водворить,7,св,4,,
водвориться,7,св,4,,
водворять,7,нсв,1,,
водворяться,7,нсв,1,,
воденеть,6,нсвнп,1,,
водить,4,нсв,4,,
водиться,4,нсв,4,,
водружать,7,нсв,1,,
водружаться,7,нсв,1,,
водрузить,7,св,4,,
водрузиться,7,св,4,,
воевать,5,нсвнп,2,,
военизировать,7,св-нсв,2,,
военизироваться,7,св-нсв,2,,
вожделеть,7,нсвнп,1,,
вожжаться,5,нсв,1,,
возблагодарить,12,св,4,,
возблистать,9,свнп,1,,
возблистать,9,свнп,6,,
возбранить,8,св,4,,
возбранять,8,нсв,1,,
возбраняться,8,нсв,1,,
возбудить,7,св,4,,
возбудиться,7,св,4,,
возбуждать,8,нсв,1,,
возбуждаться,8,нсв,1,,
возвеличивать,7,нсв,1,,
возвеличиваться,7,нсв,1,,
возвеличить,7,св,4,,
возвеличиться,7,св,4,,
возвеселить,9,св,4,,
возвеселиться,9,св,4,,
возвеселять,9,нсв,1,,
возвеселяться,9,нсв,1,,
возвести,8,св,7,,
возвестить,8,св,4,,
возвещать,7,нсв,1,,
возводить,7,нсв,4,,
возвратить,8,св,4,(-щ-),
возвратиться,8,св,4,(-щ-),
возвращать,8,нсв,1,,
возвращаться,8,нсв,1,,
возвысить,5,св,4,,
возвыситься,5,св,4,,
возвышать,7,нсв,1,,
возвышаться,7,нсв,1,,
возглавить,6,св,4,,
возглавлять,9,нсв,1,,
возгласить,8,св,4,,
возглашать,8,нсв,1,,
возгнать,6,св,5,,
возгонять,7,нсв,1,,
возгораться,7,нсв,1,,
возгордиться,8,св,4,,
возгореться,7,св,5,,
возгреметь,8,свнп,5,,
воздавать,7,нсв,13,,
воздаваться,7,нсв,13,,
воздвигать,8,нсв,1,,
воздвигаться,8,нсв,1,,
воздвигнуть,6,св,3,,
воздвигнуться,6,св,3,,
воздевать,7,нсв,1,,
воздействовать,5,св-нсвнп,2,,
возделать,5,св,1,,
возделывать,5,нсв,1,,
воздержать,8,св,5,,
воздержаться,8,св,5,,
воздерживать,5,нсв,1,,
воздерживаться,5,нсв,1,,
воздеть,5,св,15,,
воздохнуть,8,свнп,3,,
воздымать,7,нсв,1,,
воздыматься,7,нсв,1,,
воздыхать,7,нсвнп,1,,
возжаждать,5,свнп,6,,
возжелать,7,св,1,,
возжигать,7,нсв,1,,
возжигаться,7,нсв,1,,
воззвать,6,св,6,,
воззреть,6,свнп,5,,
воззриться,6,св,4,,
возить,4,нсв,4,,
возиться,4,нсв,4,,
возлагать,7,нсв,1,,
возлегать,7,нсвнп,1,,
возлежать,7,нсвнп,5,,
возливать,7,нсв,1,,
возликовать,9,свнп,2,,
возлить,5,св,11,,
возложить,7,св,4,,
возлюбить,7,св,4,,
возместить,8,св,4,,
возместиться,8,св,4,,
возмечтать,8,свнп,1,,
возмещать,7,нсв,1,,
возмещаться,7,нсв,1,,
возмочь,5,свнп,8,(-г-),
возмужать,7,свнп,1,,
возмутить,7,св,4,(-щ-),
возмутиться,7,св,4,(-щ-),
